repo,relpath,size_bytes,sha256,sha1_blob,loc,top_level_symbols
mercury,src/omni_mercury_engine/detectors/geological/tornado_detector.py,26396,2c39160b2931d41c198cdb5a7484921be2ade2c068aecb3ed38394ee5410b8a4,89698ba562f9fc2bfb1de9363c45fbf2d36db684,736,cls:TornadoIntensity;cls:TornadoThreatLevel;cls:TornadoPredictionResult;cls:DopplerRadarAnalyzer;cls:AtmosphericInstabilityAnalyzer;cls:PressureGradientMonitor;cls:ResonancePatternAnalyzer;cls:RecursiveFeatureExtractor;cls:TornadoDetector
mercury,src/omni_mercury_engine/detectors/geological/volcanic.py,38471,a8964647b68cc66b3c5e981d8ad8058743bb7394ff34113fb30f57434ebca24d,e6d7541e2ba58d4a2643d8ec0fd9babe16938586,1077,cls:VolcanicActivityLevel;cls:EruptionType;cls:VolcanicPredictionResult;cls:SeismicSwarmDetector;cls:ThermalHotspotDetector;cls:GasEmissionAnalyzer;cls:InSARDeformationDetector;cls:VolcanicStateHMM;cls:RefactoringAdaptiveOptimizer;cls:EruptionForecastModel;cls:VolcanicEruptionDetector
mercury,src/omni_mercury_engine/detectors/geological/wildfire.py,22374,bde6c41290b0761bd7c0cfec0ed498e3961275045ceca8cd37c91c2f66a94373,761934e24cb2ac8f4d211dffd03294feea9590e0,694,cls:FireRiskLevel;cls:WildfirePredictionResult;cls:FireIgnitionDetector;cls:FireSpreadModel;cls:NDVIProcessor;cls:ResonanceFrequencyAnalyzer;cls:WildfireCNN;cls:WildfireDetector
mercury,src/omni_mercury_engine/detectors/graph_based.py,6305,60541c00d3a610e3f7c47c6d757b90f6826fcf6a7f83e767e82deed8bb8e9b10,54f371a119eeb7afe707138452221fa1c5d478ff,171,cls:GraphAnomalyDetector
mercury,src/omni_mercury_engine/detectors/marine/__init__.py,957,148f6ea7331c8c0951e601744efd9a47ea80bf7b002187b761e7ca6cadcefefd,b728e1ef610f04eeeb71d4924fb89a7926c32ac7,30,"__all__:BiodiversityPredictionResult,CoralBleachingDetector,EcosystemHealth,MarineBiodiversityDetector"
mercury,src/omni_mercury_engine/detectors/marine/biodiversity_detector.py,5910,9ba503277bacdf7549b9915d7fddf640d0c863949fec67194cdb8e9fd5c7c988,d14f416e14aec30cda0eceb8d984cffd62d8f677,180,cls:EcosystemHealth;cls:BiodiversityPredictionResult;cls:CoralBleachingDetector;cls:MarineBiodiversityDetector
mercury,src/omni_mercury_engine/detectors/math_arrest/__init__.py,604,d053ecf8150932ddb9bc12805568c9ec1cb1257ed8a991196d270f817b1bef16,cba8fb98c0dbe20ec41a5e09d316da3e52676e16,27,"__all__:CATALAN_G,EPSILON,MIN_SAMPLES,PHI,PROBE_PRESETS,AnomalyMathArrest,BaseEquationProbe,ProbeResult"
mercury,src/omni_mercury_engine/detectors/math_arrest/arrest.py,20213,75a13f6179962a460bfcafda73b8fe8321e951e5b45b29aca5e8414fe7cbec70,84b869c4fcc24067a78f5e33edd5355db09c0332,568,cls:AnomalyMathArrest
mercury,src/omni_mercury_engine/detectors/math_arrest/base_probe.py,5838,98e3107b6a393c2122bc0b69bc333ad6f45b9c6b5aa58315c2dbca9d09702b44,bc180f5ee2e8575d2a088fd9ef53d99104741de7,181,cls:ProbeResult;cls:BaseEquationProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/domain_affinity.py,5852,b0b923f719ad7e040af76b90a320d07a5d486846c6de253e4ead2430ff2e0762,9bab6973c4c996e31ce740b205eb9bf3637a1078,210,def:get_affinity_order
mercury,src/omni_mercury_engine/detectors/math_arrest/fusion.py,10228,30ce2cfc07b16061d4b63e00d964217d79605edc099f9325aaa5104def4fb676,ce3d9eda7e834689c378a1acc6ff6a33db0e4797,275,cls:CorrelationAwareDecorrelator;cls:PhiWeightedFusion
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/__init__.py,2968,afd6cfef7136451a3fb1074a9d6a7f18de7fa6307533e20ac8dd7d6fc8f87411,89e701784baae2764e40b661605d038336c7e351,91,"__all__:AdditiveProbe,BoltzmannCouplingProbe,CatalanOptimizedProbe,EnergyMinimizationProbe,EthicalConstrainedProbe,ExponentialDecayProbe,FractalSelfSimilarityProbe,HarmonicOscillatorProbe,HelixMultiplicativeProbe,IQRRobustProbe,LyapunovChaosProbe,ModifiedZScoreProbe,MomentumProbe,QuantumAnnealingProbe,QuantumSuperpositionProbe,R3RecursionResonanceProbe,SVDProjectionProbe,TopologyHomologyProbe,VarianceAdaptedProbe,WavePropagationProbe,ZetaHarmonicProbe"
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/additive.py,2156,e5a3f08b18acd7856badc4769f1f063b1c75a68f4abdc7e26374c8e65193a6a2,94278da2918b2b3d2f2f7eefb8c9ffd66879e160,62,cls:AdditiveProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/boltzmann_coupling.py,3019,233503fdc95e8b9cce0f9bfb9514a8776fdd189e66d45ce8943c6e8797f933b4,5a21927a41d02932080f30789b97c1d842affd60,84,cls:BoltzmannCouplingProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/catalan.py,2220,bbf59aff3abd7440e7c20028959be76f32414860f902e1393149d64ce598f53d,efc518f016037098c8df60f23c905d74ce058609,63,cls:CatalanOptimizedProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/energy_minimization.py,2061,2087c0a843ceb943385482cf3c01e6bb7c810cf96a19baabb052d069c891f336,27fb5610d46b6923ceb1e83e66f904527f9007be,61,cls:EnergyMinimizationProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/ethical.py,2599,3e499de5132df5e2575d2d9950efb3e6a36e0520da92fedc023135d4f5616ac3,7303f36005b070d8616d0261cd39e5fa4c3c0779,73,cls:EthicalConstrainedProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/exponential.py,2864,fb849e7003677f0e7bc45fca278a03081dfa45b09f216e31424a06a531e26bd6,56a84c351e427c7499c35c5e81759495d100527b,90,cls:ExponentialDecayProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/fractal_similarity.py,3770,d3fadd918408ecb3bb94cca2b93a150fc0d4fa8f12d8b070c1863713de6f66ea,05f7bee83242f3779a82d2c358dd221e37886553,105,cls:FractalSelfSimilarityProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/harmonic.py,5565,7eb5d3f8387bdf2477bd46f4500013ae4d22729930ecd1f14b67deeb26c1babe,9daf9fb528fce66806e039a28f84911cfea74279,167,cls:HarmonicOscillatorProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/helix.py,2744,7472a5991090b3cafc7443518ae540e93fdd1787a0b323c848638115ebee8268,a339a3f51fa0d50e8d50dfc4630e9756d01a8e4a,73,cls:HelixMultiplicativeProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/iqr_robust.py,2712,e95e5eb628e15e4a4821fb27c261dd70e7b9dd225003219bb0c816dbe7e1949e,0c8c04ca808c8acd2e480ac5b1d1ac92fe4bfc3e,77,cls:IQRRobustProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/lyapunov_chaos.py,3794,f26d86759063984f5352fe8bc396deede4643cd526562b77bbdce8a60ebd74af,4b1ab109368ec3ab83dd5861caa2c0a84cff14c4,113,cls:LyapunovChaosProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/modified_zscore.py,1996,c68980e92a28bf562914f940006abb8b57e520db28cef93116d4ecd43460da06,59c0019cbe1e2f50f43c152969fcf37527dc02ed,58,cls:ModifiedZScoreProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/momentum.py,2022,b8840e1eef14fd259220eabb1074d4e22e5e3ef98269124b4d180285872597c2,8edada785e8ee81f083f2b1e0dafde4dada75722,57,cls:MomentumProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/quantum_annealing.py,1913,ad3c10c9c37b0dbaccfa3cea9a93aab0d5c02e1ce9449247a9111cb1822a2ba2,e0a79086b86db111caa397fa377a2f6199d96356,56,cls:QuantumAnnealingProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/quantum_superposition.py,2133,24588e4665cd06f3b05aa166c5a5568c6ff233e9765b111c1ab581792a89abd8,fab7dff02cccec54bea51ab48a1ac2f5798fe471,61,cls:QuantumSuperpositionProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/r3_recursion.py,2602,8141efc7a12872420c5b960bd212842848da3d9930c1cb485a03596c13fcc4bd,50cb2ffbff4243f7ffc8f4d1b96bceab77c58bad,72,cls:R3RecursionResonanceProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/svd_projection.py,3036,cf81d7444c32fdbd233ab9963a80c51b6b574af960bc17d5cd147a6419fe16f2,f7baa96df2cd3c15f36e560b5bac9e634b1fb74f,83,cls:SVDProjectionProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/topology_homology.py,2642,baeb2c9cf1b5abbc08666daca1f0712480a11624f6b71c041266b24b9b7f0d80,8578a5d733616265d2b208e1c98064667c28318b,83,cls:TopologyHomologyProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/variance_adapted.py,2749,a86a8b92ba354a0679ba5219ffd686d46c729c54a3478ad50699fcb56de87b03,0bee983c5bc8f065a7d873c9fd50087050f40aec,77,cls:VarianceAdaptedProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/wave_propagation.py,2963,8ad99bba24f763109f900b99054359c65683bcd139762491489df67d948b0601,c893c95029e0a2b161cea9b832ba9326ff150b3a,83,cls:WavePropagationProbe
mercury,src/omni_mercury_engine/detectors/math_arrest/probes/zeta_harmonic.py,2191,77def378b2a6cc0cbb49561cbf9e47789ad25a669c1d7c3a6c2bfe57768159be,4110367ff32d39d2e98949aef16cf60ee69d2b1e,65,cls:ZetaHarmonicProbe
mercury,src/omni_mercury_engine/detectors/spatial.py,11860,d3555a307ff632dfa282910467e3ba8474568351fd2f84b0fa20e6b7b612f425,b794a568b0da44b89090d3a0e8d75f0207763cce,319,cls:SpatialAnomalyDetector
mercury,src/omni_mercury_engine/detectors/spectral_domain_frequency.py,63435,b3ea693d81565d1bea08748a5bd78d7120d2244c5afacbe69cbab61b5a42ef4b,2d1ba0a41b866c155465426485057a587e6e1a8d,1715,cls:FrequencyWeighting;def:get_domain_frequency_bands;cls:FrequencyBandResult;cls:FrequencyInfluenceVector;cls:SpectralDomainFrequencyConfig;def:create_spectral_frequency;cls:SpectralDomainFrequency
mercury,src/omni_mercury_engine/detectors/spectral_domain_oracle.py,967,42a89721af47db5e3451230c5e6fda36c228d7b730b4ba10deb16378a7e2a783,b0dadcb81eaefba14263456329becd331572fd30,30,
mercury,src/omni_mercury_engine/detectors/spectral_vibration.py,67891,c2f9b149909e86da5ddf70ef701b8a9ac7d901ee16dc10a8ce30151824ceace6,cfd05464e6f63a21f8ce2aa4b1e8f3b806d9d232,1932,cls:SpectralAnalysisMode;cls:VibrationSignatureType;cls:SpectralVibrationConfig;cls:SpectralFeatures;cls:VibrationDiagnostic;cls:SpectralGraphLayer;cls:SpectralGNN;cls:SpectralCNN;cls:PhononInteractionNetwork;cls:MLIPVibrationEncoder;cls:SpectralVibrationDetector;def:compute_short_time_fourier_transform;def:compute_wavelet_decomposition;def:detect_peaks_with_harmonics
mercury,src/omni_mercury_engine/detectors/statistical.py,103983,08faf7384ff95cbe434ecc5824f4084d3a4ed0a8c5fa9486ce781a2d671ecb8d,4e3bb852403689c2b4207ecac00d4b5574172050,2533,cls:MercuryAnomalyDetector;def:calibrate_scores
mercury,src/omni_mercury_engine/detectors/temporal.py,7975,06b3bd9fbaeca060f2f6aabb0bd70d04ec0b7077fef64753056747d7a5ec6993,3df1ac63a44c6c52b9e66f1486e2d2af6a9a7484,217,cls:TemporalAnomalyDetector
mercury,src/omni_mercury_engine/detectors/uiux_anomaly.py,67378,7d166f48d992e117baa7e393fe2a9ed867e2c418d5a06c75f9f8857d15a817cd,6f3019d2145868065cb4f5e1233b0b4c9a633dd8,2035,cls:InteractionType;cls:AnomalyCategory;cls:UserBehaviorClass;cls:UserInteraction;cls:UIUXConfig;cls:ClickAnalysis;cls:ScrollAnalysis;cls:NavigationAnalysis;cls:SessionAnalysis;cls:UIUXAnomalyResult;cls:InteractionSequenceEncoder;cls:MouseTrajectoryNetwork;cls:ClickPatternNetwork;cls:BehaviorClassificationNetwork;cls:UIUXAnomalyDetector;def:compute_fitts_law_time;def:detect_rage_clicks;def:compute_click_heatmap;def:analyze_navigation_flow
mercury,src/omni_mercury_engine/detectors/visual/__init__.py,3103,db7cddb9c467421f8a592974662783fb5eb0e5b1db98097982d9076d2bf65de1,6c149c9a8e505f638fcf445653e631d1d51f421d,82,"__all__:BaseVisualDetector,CFlowDetector,FeatureExtractor,PaDiMDetector,PatchCoreDetector,ReverseDistillationDetector,STFPMDetector,VisualDetectorConfig,get_backbone"
mercury,src/omni_mercury_engine/detectors/visual/backbone.py,12329,c1fe036728c9cacc066d7e0b6922652c8d94f0ff9e6e5c825ecca7ee6a5d262b,82dfddd7fa25bbf16e13de99cc139820c5629df2,390,def:get_backbone;cls:FeatureExtractor;cls:MultiScaleFeatureAggregator;cls:PatchEmbedding
mercury,src/omni_mercury_engine/detectors/visual/base_visual.py,15824,f365fdd3ed85f7c7447fb2893cc92b5a8528b1769c93188a35c6861e082c2ef3,cd429e78726986a20c19f8367f5be6823dd4bfef,436,cls:BackboneType;cls:VisualDetectorConfig;cls:BaseVisualDetector
mercury,src/omni_mercury_engine/detectors/visual/cflow.py,19737,9002c25ed34c15e61157ee54eb8c4f413e4cf65b9a70f9c84376a48b6714f74c,768c14097194a4e2fc5c4208c42ef4431de5b760,615,cls:CFlowConfig;cls:PositionalEncoding2D;cls:AffineCoupling;cls:ConditionalNormalizingFlow;cls:CFlowDetector
mercury,src/omni_mercury_engine/detectors/visual/padim.py,13703,db1a3edbc1f8d73aa0724f1deadc1be57b41a06b414911bfba02b95da5185e13,be39926e205542d0ecb5ed8554d84ace92511745,412,cls:PaDiMConfig;cls:PaDiMDetector
mercury,src/omni_mercury_engine/detectors/visual/patchcore.py,18527,d08a7c184fd468a427eeced4685a3225a0cf6d30ca865e7b19f0ed496006649a,9a0751f63c26936ed81d123aa2a97783043ce15c,536,cls:PatchCoreConfig;cls:PatchCoreDetector
mercury,src/omni_mercury_engine/detectors/visual/reverse_distillation.py,18259,c2043e02ca67778da511b3721fece5b8ba57c41b53918b53090f1f7a1f497964,f13076c3f3081233556f806c56800a637def3f24,547,cls:ReverseDistillationConfig;cls:OCEBottleneck;cls:MultiScaleDecoder;cls:ReverseDistillationDetector
mercury,src/omni_mercury_engine/detectors/visual/stfpm.py,14973,024735c7e85611cc08b9840203ba4729e28ca550e4a1ecc6dde7cbf500461010,9c69ac99c65eefdc396f01a5e29ebefcfd6d9a23,465,cls:STFPMConfig;cls:StudentNetwork;cls:STFPMDetector
mercury,src/omni_mercury_engine/detectors/vlm/__init__.py,3475,8a7fab75cd9e18c02f92f3da0a1cb3f94164cdfe5b861942c22931b499b6954f,762ae3616ae3d864b6bac460fc07c62df6ec04e9,104,"__all__:AnyAnomalyDetector,AppearanceContextProvider,BLIPConfig,BLIPVLMDetector,BaseVLMDetector,EnhancedCombinedContextProvider,FrequencyContextProvider,LAVADDetector,LVLMBackend,LVLMBackendCache,PositionContextProvider,SemanticContextProvider,TemporalContextProvider,VLMConfig,create_blip_detector,get_cached_backend,get_lvlm_backend,prewarm_backend"
mercury,src/omni_mercury_engine/detectors/vlm/advanced_context_providers.py,39694,06109d1e5873229db28de7e80b5912c518cdbca6dfe140e7900cefb664ecdc8d,1d1375fa6039e315f7def0233398f6e23f5e9c37,1143,cls:SemanticFeatures;cls:FrequencyFeatures;cls:AppearanceFeatures;cls:SemanticContextProvider;cls:FrequencyContextProvider;cls:AppearanceContextProvider;cls:EnhancedCombinedContextProvider
mercury,src/omni_mercury_engine/detectors/vlm/anyanomaly.py,18644,2ef9df4490055073aabc421483e6c2a4583df22225dc066626ce15b24238aa0e,530a9a1f1aa9ee7fed058cdc5c41cdc5ae072309,553,cls:AnyAnomalyConfig;cls:AnyAnomalyDetector
mercury,src/omni_mercury_engine/detectors/vlm/base_vlm.py,11283,da122edf8e08eb3b9fda34bdc0964b62023a2a3ed84707822c389e30c9ea8616,355be69fbc63e340c037db49cfdf2eee33834203,357,cls:LVLMType;cls:ContextType;cls:VLMConfig;cls:BaseVLMDetector;cls:VQAResult
mercury,src/omni_mercury_engine/detectors/vlm/blip_vlm.py,22196,693a5bfd2199194f4bb37d6d18a6592b573f1c74eef730e8ff3227a55af18a83,7d3bb567ab763f662efc40761c591b768e35b8d2,626,cls:BLIPConfig;cls:FeatureProjection;cls:BLIPVLMDetector;def:create_blip_detector
mercury,src/omni_mercury_engine/detectors/vlm/context_providers.py,16648,db42e9bd3a1eb33e04c48101b2c8041c441942e633e36586e1369e6ea25c49dc,234d7cc4cee76a773a0bd28c768f27174a815286,539,cls:ContextInfo;cls:BaseContextProvider;cls:PositionContextProvider;cls:TemporalContextProvider;cls:CombinedContextProvider;cls:PositionalContextExtractor;cls:TemporalContextExtractor
mercury,src/omni_mercury_engine/detectors/vlm/lavad.py,16634,d2821dbfbf480b310622c323e6edba7b282bcddc632c86cfe4b2cc313080838c,7e548ab57b8cfb8756240c959f6fbbf4caff8b98,516,cls:LAVADConfig;cls:LAVADDetector
mercury,src/omni_mercury_engine/detectors/vlm/lvlm_backends.py,14925,9bf4bd6eb44c99f97375a8353e1ae669dba3141a38beda7f51bcb4e2b9045173,49eda1146a169d97d032067e8710748a02529f44,463,cls:LVLMBackend;cls:Qwen2VLBackend;cls:MiniCPMVBackend;cls:LLaVABackend;cls:MockLVLMBackend;def:get_lvlm_backend
mercury,src/omni_mercury_engine/detectors/vlm/lvlm_cache.py,27944,59ca7eeab6e6338f819cca618791765a713869d589686e016cc86d7e1b5bee84,158e0a5b18b98398bd7f40b52ac74350cbb0a1b3,823,cls:ModelState;cls:CachedModel;cls:CacheStatistics;cls:LVLMBackendCache;def:get_cached_backend;def:prewarm_backend
mercury,src/omni_mercury_engine/distributed/__init__.py,1903,829940cb536f8a34d77f8147a9cf91e9d1c60fb53df292fd9ba53be90ca6b1e5,1ccb2f59a76d3d968279ceadee5f69112bd72495,78,"__all__:AppendEntriesRequest,AppendEntriesResponse,ClusterConfiguration,ClusterHealth,DataPartitioner,DistributedAnomalyDetector,DistributedMercuryCluster,DistributedTask,InMemoryTransport,LogEntry,MessageTransport,NodeHealth,NodeState,PartitionStrategy,RaftCluster,RaftLog,RaftNode,RequestVoteRequest,RequestVoteResponse,ResultAggregator,StateMachine,TaskResult,TaskStatus,WorkStealingScheduler,create_cluster_configs"
mercury,src/omni_mercury_engine/distributed/cluster.py,21794,d092720b68974e2ad38305b1b4b502c0b1f86fbe9437564289c5c23cab490fea,39e44a20689d5f07d6d2d9dbeee9b92b22086da7,691,cls:TaskStatus;cls:PartitionStrategy;cls:TaskResult;cls:DistributedTask;cls:NodeHealth;cls:ClusterHealth;cls:WorkStealingScheduler;cls:DataPartitioner;cls:ResultAggregator;cls:DistributedAnomalyDetector;cls:DistributedMercuryCluster
mercury,src/omni_mercury_engine/distributed/raft_consensus.py,28529,8505ebe4dcb732a51f01268bd696a41ee2faa9d47f6f29d2c6f9c06b2053887c,31a70fd683a61418265ee55a2d95a89596acec36,917,cls:NodeState;cls:LogEntry;cls:RequestVoteRequest;cls:RequestVoteResponse;cls:AppendEntriesRequest;cls:AppendEntriesResponse;cls:ClusterConfiguration;cls:RaftLog;cls:StateMachine;cls:MessageTransport;cls:InMemoryTransport;cls:RaftNode;cls:RaftCluster;def:create_cluster_configs
mercury,src/omni_mercury_engine/distributed/tcp_transport.py,21847,d99395f57cbeee560100720d30b1a0557eb8aef1c5f0140ea284fde23fc76d60,c181a831b72fc1c32dfba03af50230586d212846,574,cls:TCPMessageTransport
mercury,src/omni_mercury_engine/emergent/__init__.py,922,f14ddcdae2a80c7d36ed51d987b2228b2e8c5b69854992d68a54fd418e506c14,2b70f8da56831e6e35facb40afeb9157bd81ddf5,26,"__all__:BioSignalPatternRecognizer,EmergentLifeDetector,LifeDetectionResult,SETICosmicSignalAnalyzer"
mercury,src/omni_mercury_engine/emergent/emergent_life_detector.py,20895,96adfd39b509061d1598a8d435c15079e50bb7cdfe46768d3ad4b890ffd09921,b962d990c88be993f13a9e60db40199d90fac221,537,cls:LifeDetectionResult;cls:SETICosmicSignalAnalyzer;cls:BioSignalPatternRecognizer;cls:MultiverseContactProtocolExplorer;cls:EmergentLifeDetector
mercury,src/omni_mercury_engine/energy/__init__.py,865,0662f8235631b1ceb25743c4b18496e40cbdeb7d4567f62192bc9fdf12443149,af05bf903fc30f55ea6e9a9a488834ba016919b4,23,__all__:EnergyOptimization
mercury,src/omni_mercury_engine/energy/energy_optimization.py,8932,c0666d571aefaf921cf73b200e9844eba8c0439588a15748a173bfa0f66dd6bd,416fc09d4ab78a33110ed2c6117bf0d8fde954a2,272,cls:EnergySource;cls:EnergyProfile;cls:EnergyOptimization
mercury,src/omni_mercury_engine/engine.py,125557,851475c5d31abf182ebaf552dda2d1c7c86fb6f65c198e9d88ff4ff5fa80de13,56edf918c2045cd5b9a230d1046ddb3d1b5165d8,3115,def:get_abms_detector;def:get_affective_model;def:get_astrophysical_model;def:get_biometric_model;def:get_chemistry_detector;def:get_consciousness_model;def:get_neural_model;def:get_parapsychology_detector;def:get_quantum_model;def:get_intelligence_fusion;def:get_threat_detector;def:get_schumann_detector;def:get_self_healing;def:get_llm_config;def:get_llm_provider;def:get_zero_shot_detector;cls:FeatureCache;cls:MemoryMonitor;cls:OmniMercuryEngine
mercury,src/omni_mercury_engine/ethical/__init__.py,4924,7605b37667564a66ab778f4186eacff047d16cabe048153f43004e073705155e,dd58a3aab6b0e09ebbb87bebdacdff24529d88e5,115,"__all__:AlignmentArchetype,AthenaWisdomEngine,EthicalViolation,GeometricPatternProcessor,ImmutableGeometryProcessor,ImmutableWisdomEngine,IndivisibleEngine,MaatBalanceEngine,PercipienceEngine,StrategicEngine,TwelveFoldVerificationSystem,VerificationDimension,WisdomArchetype"
mercury,src/omni_mercury_engine/ethical/ethical_alignment_engine.py,40313,07dea32cdb846319ad8b6b08f5be5ae31f0c2d3c1b48a02d369fc41240e05b20,af674bb28d2ee6039c44a17a27a8c64abf0355da,1122,cls:AlignmentArchetype;cls:VerificationDimension;cls:EthicalPrinciple;cls:BalanceResult;cls:WisdomQuotient;cls:GeometryAnalysis;cls:ArchetypalAnalysis;cls:TwelveFoldResult;cls:IndivisibleEngine;cls:StrategicEngine;cls:GeometricPatternProcessor;cls:TwelveFoldVerificationSystem;cls:PercipienceEngine
mercury,src/omni_mercury_engine/ethical/ethical_constraint_engine.py,40106,28a1c3b8add601409879f4d6e6fb834c82155fd2e1426917b17bc9776d371341,6ee367d2f3ca571ac7b5e12adeb2a279d965f4b5,1136,cls:WisdomArchetype;cls:VerificationDimension;cls:EthicalPrinciple;cls:BalanceResult;cls:WisdomQuotient;cls:GeometryAnalysis;cls:ArchetypalAnalysis;cls:TwelveFoldResult;cls:MaatBalanceEngine;cls:AthenaWisdomEngine;cls:ImmutableGeometryProcessor;cls:TwelveFoldVerificationSystem;cls:ImmutableWisdomEngine
mercury,src/omni_mercury_engine/evaluation/__init__.py,1983,0cdb5c335103239679cf41c21505529d8bd0c742df45bb1cb3898055ff7ff29e,6126f5c65d63d245f3c4483471bd34e2f3ff583b,78,"__all__:BASELINE_RESULTS,AnomalyMetrics,BaselineComparison,BenchmarkDiagnostics,DiagnosticResult,MetricDiscrepancy,compare_to_baselines,compute_auc_pr,compute_auc_roc,compute_best_f1,compute_f1,compute_point_adjusted_f1,compute_precision_at_k,compute_range_based_f1,evaluate_anomaly_detection,get_baseline_citations,get_sota_for_dataset,list_available_datasets,print_baseline_table,print_metrics_report,run_diagnostic_benchmark"
mercury,src/omni_mercury_engine/evaluation/baselines.py,16140,e213078c7f5eccd805e2d41c1233b404df9bc4902646c470f50da06c8d2f6015,0422b5deac80bb3a4183f0922f9a3d7026d6f8a0,405,cls:BaselineComparison;def:compare_to_baselines;def:print_baseline_table;def:get_baseline_citations;def:list_available_datasets;def:get_sota_for_dataset
mercury,src/omni_mercury_engine/evaluation/benchmark_diagnostics.py,22288,716e33e0c717e05036d8af2cc5601118e73528ff57bfa7fcd1d5048a33f55f4b,4de037fd7b8f62ad49d1e605670b917a3efb00d8,664,"cls:MetricDiscrepancy;cls:DiagnosticResult;cls:BenchmarkDiagnostics;def:run_diagnostic_benchmark;__all__:BenchmarkDiagnostics,DiagnosticResult,MetricDiscrepancy,run_diagnostic_benchmark"
mercury,src/omni_mercury_engine/evaluation/metrics.py,16000,9c347b08bc6e1f48fb750360be55d4669bd8f60b2ae4e1d71ea46e41bfe135b7,7b917c9a74cebb25723b22a6440abbddaefe672c,526,cls:AnomalyMetrics;def:compute_auc_roc;def:compute_auc_pr;def:compute_best_f1;def:compute_f1;def:compute_precision_at_k;def:compute_point_adjusted_f1;def:compute_range_based_f1;def:evaluate_anomaly_detection;def:print_metrics_report
mercury,src/omni_mercury_engine/explainability/__init__.py,2755,a06a51b007c3cd69af4eee59df4221b2cbcb834d612b9d013a41d845dc5066f9,260845f34c52f4ac1c1a9bdac115d978c7e5d2f3,98,"__all__:AnomalyExplanation,ComplianceAuditRecord,Counterfactual,CounterfactualGenerator,CounterfactualMethod,CounterfactualSet,DataSubjectInfo,DecisionCategory,DecisionInfo,DiCECounterfactual,DistanceMetric,ExactShapExplainer,ExplainerType,ExplanationLevel,ExplanationReport,FeatureConstraint,GDPRExplainer,GlobalAnomalyExplanation,GlobalExplanation,GrowingSpheresCounterfactual,KernelShapExplainer,LinearShapExplainer,MercuryExplainer,PrototypeCounterfactual,SamplingShapExplainer,ShapExplainer,ShapExplanation,TreeShapExplainer,WachterCounterfactual,create_counterfactual_generator,create_shap_explainer"
mercury,src/omni_mercury_engine/explainability/counterfactuals.py,32409,c2272e85e7fdbe2b1eba6e8d48637155f5257855fbf3e76a60910e87e0e58fd9,32384d5ec200674f87a9932c29376633a3d49cc0,940,cls:DistanceMetric;cls:CounterfactualMethod;cls:FeatureConstraint;cls:Counterfactual;cls:CounterfactualSet;cls:CounterfactualGenerator;cls:WachterCounterfactual;cls:DiCECounterfactual;cls:GrowingSpheresCounterfactual;cls:PrototypeCounterfactual;def:create_counterfactual_generator
mercury,src/omni_mercury_engine/explainability/explainer.py,18128,c457afba13ad82a74baac14d3c2a5c8899bd2377e30eca7f75256031ffe1f775,1206158d9035fb4717e46dab05a048053632eb81,548,cls:AnomalyExplanation;cls:GlobalAnomalyExplanation;cls:MercuryExplainer
mercury,src/omni_mercury_engine/explainability/gdpr_compliance.py,24842,210b7ede387ee3417f38170d0aecf061c7662fd11b3f55a2ef254cf249d56994,9488c0cfbe94755696687743dac4d54fa687eb3c,719,cls:DecisionCategory;cls:ExplanationLevel;cls:DataSubjectInfo;cls:DecisionInfo;cls:ExplanationReport;cls:ComplianceAuditRecord;cls:GDPRExplainer
mercury,src/omni_mercury_engine/explainability/shap.py,26629,f302eb6ec068222d8f51cdccfacdff76aafdb47db8ee7eea2464ccc03e8c51d1,538518399316f8758d202d6c1029c72e5f18d48b,769,cls:ExplainerType;cls:ShapExplanation;cls:GlobalExplanation;cls:ShapExplainer;cls:ExactShapExplainer;cls:KernelShapExplainer;cls:SamplingShapExplainer;cls:TreeShapExplainer;cls:LinearShapExplainer;def:create_shap_explainer
